wave,var,label,type,n_missing,pct_missing,n_unique,examples
baseline,c11_disease_u7_7_2,"C11_7.[Skin diseases (e.g., boils, lesions, etc.)] was disease diagnosed by doct",haven_labelled,2932,91.3,2,0 | 1
baseline,c11_disease_u7_7_3,"C11_7.[Skin diseases (e.g., boils, lesions, etc.)] was disease diagnosed by doct",haven_labelled,3169,98.7,2,0 | 1
baseline,c11_disease_u7_7_4,"C11_7.[Skin diseases (e.g., boils, lesions, etc.)] was disease diagnosed by doct",haven_labelled,3207,99.9,1,0
baseline,c11_disease_u7_8_1,C11_8.[Cough] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,2120,66,2,0 | 1
baseline,c11_disease_u7_8_2,C11_8.[Cough] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,2932,91.3,2,0 | 1
baseline,c11_disease_u7_8_3,C11_8.[Cough] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,3169,98.7,2,0 | 1
baseline,c11_disease_u7_8_4,C11_8.[Cough] was disease diagnosed by doctor/health care provider for the recen,haven_labelled,3207,99.9,2,0 | 1
baseline,c11_disease_u7_9_1,C11_9.[Nasal congestion] was disease diagnosed by doctor/health care provider fo,haven_labelled,2120,66,2,0 | 1
baseline,c11_disease_u7_9_2,C11_9.[Nasal congestion] was disease diagnosed by doctor/health care provider fo,haven_labelled,2932,91.3,2,1 | 0
baseline,c11_disease_u7_9_3,C11_9.[Nasal congestion] was disease diagnosed by doctor/health care provider fo,haven_labelled,3169,98.7,2,0 | 1
baseline,c11_disease_u7_9_4,C11_9.[Nasal congestion] was disease diagnosed by doctor/health care provider fo,haven_labelled,3207,99.9,2,0 | 1
baseline,c12_diagnose_u7_1,C12.Diagnostic / lab tests performed [Child (1)],haven_labelled,2120,66,2,0 | 1
baseline,c12_diagnose_u7_2,C12.Diagnostic / lab tests performed [Child (2)],haven_labelled,2932,91.3,2,0 | 1
baseline,c12_diagnose_u7_3,C12.Diagnostic / lab tests performed [Child (3)],haven_labelled,3169,98.7,2,0 | 1
baseline,c12_diagnose_u7_4,C12.Diagnostic / lab tests performed [Child (4)],haven_labelled,3207,99.9,1,0
baseline,c13_medication_u7_1,C13.Prescribing medications [Child (1)],haven_labelled,2120,66,2,1 | 0
baseline,c13_medication_u7_2,C13.Prescribing medications [Child (2)],haven_labelled,2932,91.3,2,1 | 0
baseline,c13_medication_u7_3,C13.Prescribing medications [Child (3)],haven_labelled,3169,98.7,1,1
baseline,c13_medication_u7_4,C13.Prescribing medications [Child (4)],haven_labelled,3207,99.9,1,1
baseline,c14_meditake_u7_1,C14.Taking the medicines as prescribed [Child (1)],haven_labelled,2140,66.7,2,1 | 0
baseline,c14_meditake_u7_2,C14.Taking the medicines as prescribed [Child (2)],haven_labelled,2933,91.4,1,1
baseline,c14_meditake_u7_3,C14.Taking the medicines as prescribed [Child (3)],haven_labelled,3169,98.7,2,1 | 0
baseline,c14_meditake_u7_4,C14.Taking the medicines as prescribed [Child (4)],haven_labelled,3207,99.9,1,1
baseline,c15_format_u7_1,C15.Format of seeking medical advice/treatment [Child (1)],character,0,0,6,1 |  | 1 2 | 2 | 1 2 3
baseline,c15_format_u7_1_1,C15_1.[In person] was the format of health seeking in the last 30 days.,haven_labelled,2120,66,2,1 | 0
baseline,c15_format_u7_1_2,C15_1.[In person] was the format of health seeking in the last 30 days.,haven_labelled,2932,91.3,2,1 | 0
baseline,c15_format_u7_1_3,C15_1.[In person] was the format of health seeking in the last 30 days.,haven_labelled,3169,98.7,1,1
baseline,c15_format_u7_1_4,C15_1.[In person] was the format of health seeking in the last 30 days.,haven_labelled,3207,99.9,1,1
baseline,c15_format_u7_2,C15.Format of seeking medical advice/treatment [Child (2)],character,0,0,4, | 1 | 2 | 1 2 3
baseline,c15_format_u7_2_1,C15_2.[Telemdicine only] was the format of health seeking in the last 30 days.,haven_labelled,2120,66,2,0 | 1
baseline,c15_format_u7_2_2,C15_2.[Telemdicine only] was the format of health seeking in the last 30 days.,haven_labelled,2932,91.3,2,0 | 1
baseline,c15_format_u7_2_3,C15_2.[Telemdicine only] was the format of health seeking in the last 30 days.,haven_labelled,3169,98.7,1,0
baseline,c15_format_u7_2_4,C15_2.[Telemdicine only] was the format of health seeking in the last 30 days.,haven_labelled,3207,99.9,1,0
baseline,c15_format_u7_3,C15.Format of seeking medical advice/treatment [Child (3)],character,0,0,2, | 1
baseline,c15_format_u7_3_1,C15_3.[Mix of inperson and telemedcicne] was the format of health seeking in the,haven_labelled,2120,66,2,0 | 1
baseline,c15_format_u7_3_2,C15_3.[Mix of inperson and telemedcicne] was the format of health seeking in the,haven_labelled,2932,91.3,2,0 | 1
baseline,c15_format_u7_3_3,C15_3.[Mix of inperson and telemedcicne] was the format of health seeking in the,haven_labelled,3169,98.7,1,0
baseline,c15_format_u7_3_4,C15_3.[Mix of inperson and telemedcicne] was the format of health seeking in the,haven_labelled,3207,99.9,1,0
baseline,c15_format_u7_4,C15.Format of seeking medical advice/treatment [Child (4)],character,0,0,2, | 1
baseline,c16_virtual_u7_1,C16.Ways of telemedicine consultations in  the last 30 days [Child (1)],character,0,0,2, | 4
baseline,c16_virtual_u7_1_1,C16_1.[Text Message] was the ways of teleconsultations used in the last 30 days.,haven_labelled,3188,99.3,1,0
baseline,c16_virtual_u7_1_2,C16_1.[Text Message] was the ways of teleconsultations used in the last 30 days.,haven_labelled,3206,99.9,1,0
baseline,c16_virtual_u7_2,C16.Ways of telemedicine consultations in  the last 30 days [Child (2)],character,0,0,2, | 4
baseline,c16_virtual_u7_2_1,C16_2.[Email] was the ways of teleconsultations used in the last 30 days.,haven_labelled,3188,99.3,1,0
baseline,c16_virtual_u7_2_2,C16_2.[Email] was the ways of teleconsultations used in the last 30 days.,haven_labelled,3206,99.9,1,0
baseline,c16_virtual_u7_3_1,"C16_3.[Messaging within a website (e.g., patient portal, viber, telegram, messen",haven_labelled,3188,99.3,1,0
baseline,c16_virtual_u7_3_2,"C16_3.[Messaging within a website (e.g., patient portal, viber, telegram, messen",haven_labelled,3206,99.9,1,0
baseline,c16_virtual_u7_4_1,C16_4.[Phone calls] was the ways of teleconsultations used in the last 30 days.,haven_labelled,3188,99.3,1,1
baseline,c16_virtual_u7_4_2,C16_4.[Phone calls] was the ways of teleconsultations used in the last 30 days.,haven_labelled,3206,99.9,1,1
baseline,c16_virtual_u7_5_1,"C16_5.[Videoconference (e.g viber, telegram, messenger)] was the ways of telecon",haven_labelled,3188,99.3,1,0
baseline,c16_virtual_u7_5_2,"C16_5.[Videoconference (e.g viber, telegram, messenger)] was the ways of telecon",haven_labelled,3206,99.9,1,0
baseline,c16_virtual_u7_6_1,"C16_6.[Audioconference (e.g viber, telegram, messenger)] was the ways of telecon",haven_labelled,3188,99.3,1,0
baseline,c16_virtual_u7_6_2,"C16_6.[Audioconference (e.g viber, telegram, messenger)] was the ways of telecon",haven_labelled,3206,99.9,1,0
baseline,c16_virtual_u7_7_1,C16_7.[eVisit (when you answer questions about your health issue online and hear,haven_labelled,3188,99.3,1,0
baseline,c16_virtual_u7_7_2,C16_7.[eVisit (when you answer questions about your health issue online and hear,haven_labelled,3206,99.9,1,0
baseline,c17_virtime_u7_1,C17.Times of telemedicine consultations in  the last 30 days [Child (1)],numeric,3188,99.3,3,1 | 2 | 3
baseline,c17_virtime_u7_2,C17.Times of telemedicine consultations in  the last 30 days [Child (2)],numeric,3206,99.9,2,1 | 3
baseline,c18_virlast_u7_1,C18.Ways of telemedicine consultation for the most recent visit in the last 30 d,haven_labelled,3188,99.3,1,4
baseline,c18_virlast_u7_2,C18.Ways of telemedicine consultation for the most recent visit in the last 30 d,haven_labelled,3206,99.9,1,4
baseline,c19_pertime_u7_1,C19.Times in-person consultation visits in the last 30 days [Child (1)],numeric,2130,66.4,6,3 | 1 | 2 | 5 | 4
baseline,c19_pertime_u7_2,C19.Times in-person consultation visits in the last 30 days [Child (2)],numeric,2935,91.4,9,1 | 8 | 2 | 3 | 6
baseline,c19_pertime_u7_3,C19.Times in-person consultation visits in the last 30 days [Child (3)],numeric,3169,98.7,5,2 | 1 | 5 | 4 | 3
baseline,c19_pertime_u7_4,C19.Times in-person consultation visits in the last 30 days [Child (4)],numeric,3207,99.9,2,2 | 1
baseline,c1_time_u7_1,C1.Time of consulting/visiting/interaction with health care providers in the las,numeric,233,7.3,24,3 | 0 | 7 | 5 | 2
baseline,c1_time_u7_2,C1.Time of consulting/visiting/interaction with health care providers in the las,numeric,2401,74.8,21,0 | 5 | 4 | 30 | 2
baseline,c1_time_u7_3,C1.Time of consulting/visiting/interaction with health care providers in the las,numeric,3089,96.2,13,0 | 6 | 5 | 2 | 1
baseline,c1_time_u7_4,C1.Time of consulting/visiting/interaction with health care providers in the las,numeric,3202,99.8,3,0 | 2 | 1
baseline,c20_personlast_u7_1,C20.Place of in person visist for the most recent visit in the last 30 days [Chi,haven_labelled,2130,66.4,12,7 | 8 | 2 | 4 | 6
baseline,c20_personlast_u7_2,C20.Place of in person visist for the most recent visit in the last 30 days [Chi,haven_labelled,2935,91.4,12,8 | 7 | 12 | 10 | 3
baseline,c20_personlast_u7_3,C20.Place of in person visist for the most recent visit in the last 30 days [Chi,haven_labelled,3169,98.7,4,8 | 7 | 4 | 1
baseline,c20_personlast_u7_4,C20.Place of in person visist for the most recent visit in the last 30 days [Chi,haven_labelled,3207,99.9,2,8 | 7
baseline,c21_health_u7_1,C21. Money spent on direct health care costs for the most recent visit [Child (1,numeric,2123,66.1,80,30000 | 15000 | 8000 | 5000 | 8700
baseline,c21_health_u7_2,C21. Money spent on direct health care costs for the most recent visit [Child (2,numeric,2933,91.4,46,5000 | 8000 | 25000 | 6000 | 4200
baseline,c21_health_u7_3,C21. Money spent on direct health care costs for the most recent visit [Child (3,numeric,3170,98.8,15,30000 | 5000 | 6000 | 10000 | 4000
baseline,c21_health_u7_4,C21. Money spent on direct health care costs for the most recent visit [Child (4,numeric,3207,99.9,2,6000 | 15000
baseline,c22_nonhealth_u7_1,C22.Money was spent on indirect healthcare costs for the most recent visit [Chil,numeric,2121,66.1,39,5000 | 15000 | 2000 | 4000 | 3000
baseline,c22_nonhealth_u7_2,C22.Money was spent on indirect healthcare costs for the most recent visit [Chil,numeric,2933,91.4,28,2000 | 1000 | 6000 | 4000 | 3000
baseline,c22_nonhealth_u7_3,C22.Money was spent on indirect healthcare costs for the most recent visit [Chil,numeric,3170,98.8,14,6000 | 2000 | 0 | 3000 | 1500
baseline,c22_nonhealth_u7_4,C22.Money was spent on indirect healthcare costs for the most recent visit [Chil,numeric,3207,99.9,3,1500 | 5000 | 0
baseline,c22b_u7_total_1,C22b.Total health care cost for primary care visits [Child (1)],numeric,2120,66,112,35000 | 30000 | 10000 | 7000 | 12700
baseline,c22b_u7_total_2,C22b.Total health care cost for primary care visits [Child (2)],numeric,2932,91.3,68,7000 | 9000 | 31000 | 8000 | 5200
baseline,c22b_u7_total_3,C22b.Total health care cost for primary care visits [Child (3)],numeric,3169,98.7,25,36000 | 7000 | 6000 | 8000 | 12000
baseline,c22b_u7_total_4,C22b.Total health care cost for primary care visits [Child (4)],numeric,3207,99.9,3,7500 | 20000 | 6000
baseline,c23_reimburse_u7_1,C23.Amount of money [MMK] reimbursed from main health insurance [Child (1)],numeric,3192,99.4,3,50000 | 0 | 40000
baseline,c23_reimburse_u7_2,C23.Amount of money [MMK] reimbursed from main health insurance [Child (2)],numeric,3199,99.7,2,0 | 40000
baseline,c23_reimburse_u7_3,C23.Amount of money [MMK] reimbursed from main health insurance [Child (3)],numeric,3209,100,1,15000
baseline,c24_stopnormal_u7_1,C24.Number Days stoped normal activities because of the illness [Child (1)],numeric,1248,38.9,19,20 | 2 | 7 | 5 | 3
baseline,c24_stopnormal_u7_2,C24.Number Days stoped normal activities because of the illness [Child (2)],numeric,2699,84.1,16,0 | 2 | 3 | 4 | 10
baseline,c24_stopnormal_u7_3,C24.Number Days stoped normal activities because of the illness [Child (3)],numeric,3134,97.6,9,5 | 2 | 0 | 6 | 4
baseline,c24_stopnormal_u7_4,C24.Number Days stoped normal activities because of the illness [Child (4)],numeric,3205,99.8,3,0 | 7 | 4
baseline,c25_assist_preg_1,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,2789,86.9,1,0
baseline,c25_assist_u7_0_1,C25_0.[None] is the orgainzation where the assistance is received currently.,haven_labelled,255,7.9,2,0 | 1
baseline,c25_assist_u7_0_2,C25_0.[None] is the orgainzation where the assistance is received currently.,haven_labelled,2439,76,2,0 | 1
baseline,c25_assist_u7_0_3,C25_0.[None] is the orgainzation where the assistance is received currently.,haven_labelled,3097,96.5,2,1 | 0
baseline,c25_assist_u7_0_4,C25_0.[None] is the orgainzation where the assistance is received currently.,haven_labelled,3202,99.8,2,0 | 1
baseline,c25_assist_u7_1,C25.Gov/NGO/INGO assistance for [Child (1)],character,0,0,20,Don't know | 0 | 7 | 0 7 | 1
baseline,c25_assist_u7_1_1,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,230,7.2,2,0 | 1
baseline,c25_assist_u7_1_2,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,2400,74.8,2,0 | 1
baseline,c25_assist_u7_1_3,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,3089,96.2,2,0 | 1
baseline,c25_assist_u7_1_4,C25_1.[Save the children] is the orgainzation where the assistance is received c,haven_labelled,3202,99.8,1,0
baseline,c25_assist_u7_2,C25.Gov/NGO/INGO assistance for [Child (2)],character,0,0,15, | 6 | 7 | 0 | 4
baseline,c25_assist_u7_2_1,C25_2.[LIFT] is the orgainzation where the assistance is received currently.,haven_labelled,230,7.2,2,0 | 1
baseline,c25_assist_u7_2_2,C25_2.[LIFT] is the orgainzation where the assistance is received currently.,haven_labelled,2400,74.8,2,0 | 1
baseline,c25_assist_u7_2_3,C25_2.[LIFT] is the orgainzation where the assistance is received currently.,haven_labelled,3089,96.2,1,0
baseline,c25_assist_u7_2_4,C25_2.[LIFT] is the orgainzation where the assistance is received currently.,haven_labelled,3202,99.8,1,0
baseline,c25_assist_u7_3,C25.Gov/NGO/INGO assistance for [Child (3)],character,0,0,10, | 0 3 | 0 | 7 | Don't know
baseline,c25_assist_u7_3_1,C25_3.[MCCT] is the orgainzation where the assistance is received currently.,haven_labelled,230,7.2,2,0 | 1
baseline,c25_assist_u7_3_2,C25_3.[MCCT] is the orgainzation where the assistance is received currently.,haven_labelled,2400,74.8,2,0 | 1
baseline,c25_assist_u7_3_3,C25_3.[MCCT] is the orgainzation where the assistance is received currently.,haven_labelled,3089,96.2,2,1 | 0
baseline,c25_assist_u7_3_4,C25_3.[MCCT] is the orgainzation where the assistance is received currently.,haven_labelled,3202,99.8,1,0
baseline,c25_assist_u7_4,C25.Gov/NGO/INGO assistance for [Child (4)],character,0,0,3, | 0 | 7
baseline,c25_assist_u7_4_1,C25_4.[UNICEF] is the orgainzation where the assistance is received currently.,haven_labelled,230,7.2,2,0 | 1
baseline,c25_assist_u7_4_2,C25_4.[UNICEF] is the orgainzation where the assistance is received currently.,haven_labelled,2400,74.8,2,0 | 1
baseline,c25_assist_u7_4_3,C25_4.[UNICEF] is the orgainzation where the assistance is received currently.,haven_labelled,3089,96.2,2,0 | 1
baseline,c25_assist_u7_4_4,C25_4.[UNICEF] is the orgainzation where the assistance is received currently.,haven_labelled,3202,99.8,1,0
baseline,c25_assist_u7_5_1,C25_5.[World Food Program (WFP)] is the orgainzation where the assistance is rec,haven_labelled,230,7.2,2,0 | 1
baseline,c25_assist_u7_5_2,C25_5.[World Food Program (WFP)] is the orgainzation where the assistance is rec,haven_labelled,2400,74.8,2,0 | 1
baseline,c25_assist_u7_5_3,C25_5.[World Food Program (WFP)] is the orgainzation where the assistance is rec,haven_labelled,3089,96.2,2,0 | 1
baseline,c25_assist_u7_5_4,C25_5.[World Food Program (WFP)] is the orgainzation where the assistance is rec,haven_labelled,3202,99.8,1,0
baseline,c25_assist_u7_6_1,C25_6.[Local charity organizations] is the orgainzation where the assistance is,haven_labelled,230,7.2,2,0 | 1
baseline,c25_assist_u7_6_2,C25_6.[Local charity organizations] is the orgainzation where the assistance is,haven_labelled,2400,74.8,2,1 | 0
baseline,c25_assist_u7_6_3,C25_6.[Local charity organizations] is the orgainzation where the assistance is,haven_labelled,3089,96.2,1,0
baseline,c25_assist_u7_6_4,C25_6.[Local charity organizations] is the orgainzation where the assistance is,haven_labelled,3202,99.8,1,0
baseline,c25_assist_u7_7_1,C25_7.[TdH] is the orgainzation where the assistance is received currently.,haven_labelled,230,7.2,2,0 | 1
baseline,c25_assist_u7_7_2,C25_7.[TdH] is the orgainzation where the assistance is received currently.,haven_labelled,2397,74.7,2,0 | 1
baseline,c25_assist_u7_7_3,C25_7.[TdH] is the orgainzation where the assistance is received currently.,haven_labelled,3088,96.2,2,0 | 1
baseline,c25_assist_u7_7_4,C25_7.[TdH] is the orgainzation where the assistance is received currently.,haven_labelled,3202,99.8,2,0 | 1
baseline,c25_assist_u7_8_1,C25_8.[Myat Wynn Lay Myar group] is the orgainzation where the assistance is rec,haven_labelled,230,7.2,2,0 | 1
baseline,c25_assist_u7_8_2,C25_8.[Myat Wynn Lay Myar group] is the orgainzation where the assistance is rec,haven_labelled,2400,74.8,1,0
baseline,c25_assist_u7_8_3,C25_8.[Myat Wynn Lay Myar group] is the orgainzation where the assistance is rec,haven_labelled,3089,96.2,1,0
